"rule_id","rule_type","source_type","record_scope","rule_name","rule_index","rule_kind","criterion_text","review_label","explanation","criterion_text_category","join_operator","value_count","report_catalog_index","report_title","report_path","report_column_index","definition_catalog_index","definition_name","definition_path"
"SC63-R16","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",16,"when","""Location"".""Location Code"" LIKE 'ch%'","HILDEBRAND","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R17","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",17,"when","""Location"".""Location Code"" LIKE 'an%'","KROEBER","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R18","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",18,"when","""Location"".""Location Code"" LIKE 'es%'","MCCONE","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R19","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",19,"when","""Location"".""Location Code"" LIKE 'it%'","MCLAUGHLIN","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R20","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",20,"when","""Location"".""Location Code"" = 'ite'","MCLAUGHLIN Annex","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R21","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",21,"when","""Location"".""Location Code"" LIKE 'oh%'","MINOR","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R22","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",22,"when","""Location"".""Location Code"" LIKE 'mc%'","MOFFITT","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R23","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",23,"when","""Location"".""Location Code"" LIKE 'ig%'","MOSES","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R24","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",24,"when","""Location"".""Location Code"" IN ('qax', 'qcx', 'qnx')","Old Art Gallery","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R25","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",25,"when","""Location"".""Location Code"" IN ('lawb', 'wb')","Online","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R26","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",26,"when","""Location"".""Location Code"" LIKE 'ph%'","Physics North","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R27","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",27,"when","""Location"".""Location Code"" LIKE 'n%'","SLF-N","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R28","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",28,"when","""Location"".""Location Code"" LIKE 'bi%'","VLSB","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R29","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",29,"when","(""Location"".""Location Code"" LIKE 'ev%' OR ""Location"".""Location Code"" LIKE 'ce%')","WURSTER","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R30","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",30,"when","(""Location"".""Location Code"" LIKE 'qa%' OR ""Location"".""Location Code"" LIKE 'qc%' OR ""Location"".""Location Code"" LIKE 'qe%' OR ""Location"".""Location Code"" LIKE 'qn%')","STEPHENS","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R31","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",31,"when","""Location"".""Library Code"" = 'LBNL'","Lawrence Berkeley National Laboratory Library, LBNL","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R32","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",32,"when","""Location"".""Library Code"" = 'SRLF'","SLF-S","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-OTHER","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",33,"otherwise","All other values","(review needed)","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC64-R1","Column","standalone_saved_object","standalone_saved_object","zzBACKUP Electronic - Global Stats Electronic included/excluded designator",1,"when","""Bibliographic Details"".""Title"" IS NULL","Excluded","","""Electronic Collection"".""Electronic Collection Public Name""",,,,,,,308,"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/zzBACKUP Electronic - Global Stats Electronic included/excluded designator"
"SC64-R2","Column","standalone_saved_object","standalone_saved_object","zzBACKUP Electronic - Global Stats Electronic included/excluded designator",2,"when","""Bibliographic Details"".""Title"" = ' '","Excluded","","""Electronic Collection"".""Electronic Collection Public Name""",,,,,,,308,"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/zzBACKUP Electronic - Global Stats Electronic included/excluded designator"
"SC64-R3","Column","standalone_saved_object","standalone_saved_object","zzBACKUP Electronic - Global Stats Electronic included/excluded designator",3,"when","""Bibliographic Details"".""Title"" = ''","Excluded","","""Electronic Collection"".""Electronic Collection Public Name""",,,,,,,308,"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/zzBACKUP Electronic - Global Stats Electronic included/excluded designator"
"SC64-R4","Column","standalone_saved_object","standalone_saved_object","zzBACKUP Electronic - Global Stats Electronic included/excluded designator",4,"when","""Bibliographic Details"".""MMS Id"" <= '0'","Excluded","","""Electronic Collection"".""Electronic Collection Public Name""",,,,,,,308,"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/zzBACKUP Electronic - Global Stats Electronic included/excluded designator"
"SC64-R5","Column","standalone_saved_object","standalone_saved_object","zzBACKUP Electronic - Global Stats Electronic included/excluded designator",5,"when","""Portfolio"".""Portfolio Id"" <= '0'","Excluded","","""Electronic Collection"".""Electronic Collection Public Name""",,,,,,,308,"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/zzBACKUP Electronic - Global Stats Electronic included/excluded designator"
"SC64-R6","Column","standalone_saved_object","standalone_saved_object","zzBACKUP Electronic - Global Stats Electronic included/excluded designator",6,"when","""Bibliographic Details"".""Suppressed From Discovery"" NOT IN ('NULL', 'No')","Excluded","","""Electronic Collection"".""Electronic Collection Public Name""",,,,,,,308,"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/zzBACKUP Electronic - Global Stats Electronic included/excluded designator"
"SC64-R7","Column","standalone_saved_object","standalone_saved_object","zzBACKUP Electronic - Global Stats Electronic included/excluded designator",7,"when","""Portfolio"".""Lifecycle"" <> 'In Repository'","Excluded","","""Electronic Collection"".""Electronic Collection Public Name""",,,,,,,308,"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/zzBACKUP Electronic - Global Stats Electronic included/excluded designator"
"SC64-R8","Column","standalone_saved_object","standalone_saved_object","zzBACKUP Electronic - Global Stats Electronic included/excluded designator",8,"when","""Electronic Collection"".""Electronic Collection Public Name (override)"" = 'JSTOR Books DDA' AND ""Bibliographic Details"".""Local Param 01"" LIKE '%CDL%' AND DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 6531","Excluded","","""Electronic Collection"".""Electronic Collection Public Name""",,,,,,,308,"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/zzBACKUP Electronic - Global Stats Electronic included/excluded designator"
"SC64-R9","Column","standalone_saved_object","standalone_saved_object","zzBACKUP Electronic - Global Stats Electronic included/excluded designator",9,"when","""Electronic Collection"".""Electronic Collection Interface Name"" LIKE '%Airiti%' AND ""Bibliographic Details"".""Local Param 01"" LIKE '%CDL%' AND DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 6531","Excluded","","""Electronic Collection"".""Electronic Collection Public Name""",,,,,,,308,"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/zzBACKUP Electronic - Global Stats Electronic included/excluded designator"
"SC64-R10","Column","standalone_saved_object","standalone_saved_object","zzBACKUP Electronic - Global Stats Electronic included/excluded designator",10,"when","""Electronic Collection"".""Electronic Collection Interface Name"" LIKE '%CNPeReading%' AND ""Bibliographic Details"".""Local Param 01"" LIKE '%CDL%' AND DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 6531","Excluded","","""Electronic Collection"".""Electronic Collection Public Name""",,,,,,,308,"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/zzBACKUP Electronic - Global Stats Electronic included/excluded designator"
"SC64-R11","Column","standalone_saved_object","standalone_saved_object","zzBACKUP Electronic - Global Stats Electronic included/excluded designator",11,"when","""Electronic Collection"".""Electronic Collection Public Name"" = 'DOAB Directory of Open Access Books' AND DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 6531","Excluded","","""Electronic Collection"".""Electronic Collection Public Name""",,,,,,,308,"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/zzBACKUP Electronic - Global Stats Electronic included/excluded designator"
"SC64-R12","Column","standalone_saved_object","standalone_saved_object","zzBACKUP Electronic - Global Stats Electronic included/excluded designator",12,"when","""Electronic Collection"".""Electronic Collection Public Name"" LIKE '%Kanopy%' AND DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 6531","Excluded","","""Electronic Collection"".""Electronic Collection Public Name""",,,,,,,308,"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/zzBACKUP Electronic - Global Stats Electronic included/excluded designator"
